City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
592,Jalu,LY,2021-11-04,29.0331,21.5482,81.25,23,0,7.9,clear sky
593,San Vicente,AR,2021-11-04,-26.6167,-54.1333,87.73,41,64,2.71,broken clouds
594,Taganak,PH,2021-11-04,6.0833,118.3,82.87,75,86,1.16,overcast clouds
595,Biak,ID,2021-11-04,-0.9131,122.8766,76.66,86,100,1.01,light rain
596,Lugovoy,KZ,2021-11-04,42.9472,72.7644,8.62,89,24,4.5,few clouds
597,Rota,ES,2021-11-04,36.6224,-6.3586,61.21,51,20,8.05,few clouds
598,Viedma,AR,2021-11-04,-40.8135,-62.9967,63.1,25,100,14.25,overcast clouds
599,Hurghada,EG,2021-11-04,27.2574,33.8129,77.04,51,0,11.45,clear sky
600,Asosa,ET,2021-11-04,10.0667,34.5333,60.71,86,86,3.74,overcast clouds
601,Grand-Santi,GF,2021-11-04,4.25,-54.3833,93.42,37,94,4.23,overcast clouds
602,Am Timan,TD,2021-11-04,11.0297,20.2827,84.7,34,78,5.17,broken clouds
603,Ariquemes,BR,2021-11-04,-9.9133,-63.0408,88.95,54,73,5.39,broken clouds
604,Malakal,SS,2021-11-04,9.5334,31.6605,82.31,52,28,5.06,scattered clouds
605,Stornoway,GB,2021-11-04,58.2093,-6.3865,48.92,100,75,8.05,mist
606,Otjiwarongo,NA,2021-11-04,-20.4637,16.6477,81.97,11,59,17.49,broken clouds
607,Havre-Saint-Pierre,CA,2021-11-04,50.2334,-63.5986,38.59,37,63,11.97,broken clouds
608,Kastamonu,TR,2021-11-04,41.5,33.6667,52.74,73,3,1.9,clear sky
609,Rach Gia,VN,2021-11-04,10.0167,105.0833,76.95,89,89,7.31,overcast clouds
610,Sakakah,SA,2021-11-04,29.9697,40.2064,73.11,41,0,7.36,clear sky
611,Tual,ID,2021-11-04,-5.6667,132.75,83.68,77,100,10.92,overcast clouds
612,Savinskiy,RU,2021-11-04,62.9342,40.1361,41.02,97,100,6.53,overcast clouds
613,Jinka,ET,2021-11-04,5.65,36.65,70.2,40,21,1.19,few clouds
614,Jiangyou,CN,2021-11-04,31.7667,104.7167,57.99,90,98,2.44,light rain
615,Duarte,US,2021-11-04,34.1394,-117.9773,88.18,48,0,3.85,clear sky
616,Panguna,PG,2021-11-04,-6.3164,155.4848,69.35,94,100,4.21,overcast clouds
617,Zaysan,KZ,2021-11-04,47.4667,84.8667,4.64,71,20,8.77,few clouds
618,Dharchula,IN,2021-11-04,29.85,80.5333,51.75,40,0,7.07,clear sky
619,Kabanjahe,ID,2021-11-04,3.1001,98.4908,65.16,98,100,2.8,light rain
620,Ouesso,CG,2021-11-04,1.6136,16.0517,77.94,76,80,2.44,broken clouds
621,Dicabisagan,PH,2021-11-04,17.0818,122.4157,76.17,85,67,5.99,broken clouds
622,Mwene-Ditu,CD,2021-11-04,-7.0,23.45,71.83,71,35,3.98,light rain
623,Kokopo,PG,2021-11-04,-4.352,152.2633,77.31,85,96,4.45,overcast clouds
624,Chake Chake,TZ,2021-11-04,-5.2459,39.7666,77.13,85,14,6.64,few clouds
625,Williams Lake,CA,2021-11-04,52.1415,-122.1445,42.22,79,100,3.0,overcast clouds
626,Shubarshi,KZ,2021-11-04,48.5872,57.1869,26.47,33,0,11.23,clear sky
627,Kang,BW,2021-11-04,-23.6752,22.7876,87.08,10,59,4.12,broken clouds
628,Urumqi,CN,2021-11-04,43.801,87.6005,14.95,79,75,4.47,light snow
629,Bonavista,CA,2021-11-04,48.6499,-53.1147,45.12,84,78,24.63,broken clouds
630,Okha,RU,2021-11-04,53.5739,142.9478,29.57,97,43,4.83,scattered clouds
631,Xunchang,CN,2021-11-04,28.4543,104.715,60.26,93,100,2.3,overcast clouds
632,Mae Sai,TH,2021-11-04,20.4335,99.8762,73.44,99,73,1.39,broken clouds
633,Abha,SA,2021-11-04,18.2164,42.5053,57.45,88,0,0.0,clear sky
634,Skegness,GB,2021-11-04,53.1436,0.3363,46.35,77,84,22.1,broken clouds
635,Tazovskiy,RU,2021-11-04,67.4667,78.7,29.1,93,100,21.16,overcast clouds
636,Ellisras,ZA,2021-11-04,-23.6649,27.7443,85.32,32,43,12.1,scattered clouds
637,Shima,CN,2021-11-04,24.4478,117.8111,67.37,90,31,1.01,scattered clouds
638,Mount Isa,AU,2021-11-04,-20.7333,139.5,73.17,64,2,1.14,light rain
639,Brattleboro,US,2021-11-04,42.8509,-72.5579,50.14,55,33,3.0,scattered clouds
640,Usinsk,RU,2021-11-04,65.9939,57.5281,34.02,100,100,19.28,light rain
641,Carolina,PR,2021-11-04,18.3808,-65.9574,88.72,62,20,14.97,few clouds
642,Spokoynaya,RU,2021-11-04,44.2468,41.4015,50.2,90,35,2.91,scattered clouds
643,Kurdzhinovo,RU,2021-11-04,43.9884,40.9552,50.14,87,49,4.85,scattered clouds
644,Carahue,CL,2021-11-04,-38.7,-73.1667,58.39,37,17,9.71,few clouds
645,Mandera,KE,2021-11-04,3.9366,41.867,86.81,44,38,12.5,scattered clouds
646,Selikhino,RU,2021-11-04,50.3672,137.4996,32.9,83,18,5.12,few clouds
647,Springbok,ZA,2021-11-04,-29.6643,17.8865,64.96,41,0,6.2,clear sky
648,Bridgetown,BB,2021-11-04,13.1,-59.6167,82.42,68,98,15.86,overcast clouds
649,Gambela,ET,2021-11-04,8.25,34.5833,75.81,72,29,4.29,scattered clouds
650,Tazmalt,DZ,2021-11-04,36.3868,4.3989,57.38,71,74,5.26,broken clouds
651,Mayumba,GA,2021-11-04,-3.432,10.6554,78.03,86,88,5.82,overcast clouds
652,Tirumullaivasal,IN,2021-11-04,11.2333,79.8333,78.87,85,99,4.76,light rain
653,Mongar,BT,2021-11-04,27.2747,91.2396,44.76,76,14,5.84,few clouds
654,West Plains,US,2021-11-04,36.7281,-91.8524,52.63,45,1,1.99,clear sky
655,Russell,US,2021-11-04,32.3502,-85.1999,61.88,64,90,3.44,overcast clouds
656,Inhambane,MZ,2021-11-04,-23.865,35.3833,73.38,88,20,4.61,few clouds
657,Aykhal,RU,2021-11-04,66.0,111.5,-7.13,96,80,19.1,broken clouds
658,Manitouwadge,CA,2021-11-04,49.1215,-85.8403,40.73,50,88,11.5,overcast clouds
659,Surt,LY,2021-11-04,31.2089,16.5887,84.02,28,94,10.56,overcast clouds
660,Lemon Grove,US,2021-11-04,32.7426,-117.0314,88.36,70,1,3.0,haze
661,Santa Fe Do Sul,BR,2021-11-04,-20.2111,-50.9258,91.6,34,14,6.11,few clouds
662,Iberia,US,2021-11-04,29.9502,-91.7507,59.97,77,20,12.66,few clouds
663,Itacoatiara,BR,2021-11-04,-3.1431,-58.4442,91.78,46,100,1.92,overcast clouds
664,Tigil,RU,2021-11-04,57.8,158.6667,32.72,90,100,10.74,overcast clouds
665,Kushmurun,KZ,2021-11-04,52.4503,64.6311,23.34,38,8,10.51,clear sky
666,Ejido,VE,2021-11-04,8.5514,-71.2375,74.61,86,63,4.12,broken clouds
667,Sovetskiy,RU,2021-11-04,61.3614,63.5842,30.43,86,64,10.78,broken clouds
668,Muros,ES,2021-11-04,42.7762,-9.0603,57.83,83,6,11.79,clear sky
669,Mayo,US,2021-11-04,38.8876,-76.5119,53.82,50,1,8.01,clear sky
670,Palanga,LT,2021-11-04,55.9175,21.0686,46.42,100,90,12.66,moderate rain
671,Tungor,RU,2021-11-04,53.3808,142.9564,28.0,98,24,4.94,few clouds
672,Petropavlovsk-Kamchatskiy,RU,2021-11-04,53.0452,158.6483,27.68,67,6,6.31,clear sky
673,Luang Prabang,LA,2021-11-04,19.8856,102.1347,69.67,93,52,0.85,broken clouds
674,Khandyga,RU,2021-11-04,62.6667,135.6,6.73,93,96,4.23,overcast clouds
675,Rio Gallegos,AR,2021-11-04,-51.6226,-69.2181,64.45,24,75,27.63,broken clouds
676,Sao Paulo De Olivenca,BR,2021-11-04,-3.3783,-68.8725,88.75,58,92,2.68,moderate rain
677,Syracuse,IT,2021-11-04,37.0881,15.2792,70.97,85,92,6.42,overcast clouds
678,Toamasina,MG,2021-11-04,-18.1667,49.3833,74.35,85,1,9.22,clear sky
679,Jining,CN,2021-11-04,35.405,116.5814,57.96,70,99,6.91,overcast clouds
680,Pimentel,PE,2021-11-04,-6.8367,-79.9342,73.69,56,0,12.66,clear sky
681,Ucluelet,CA,2021-11-04,48.9329,-125.5528,57.04,93,100,3.0,overcast clouds
682,Kautokeino,NO,2021-11-04,69.0125,23.0412,29.23,95,98,10.22,light snow
683,Tiarei,PF,2021-11-04,-17.5333,-149.3333,80.62,77,35,16.53,scattered clouds
684,Manicore,BR,2021-11-04,-5.8092,-61.3003,88.21,62,83,2.71,broken clouds
685,Kharela,IN,2021-11-04,25.55,79.8167,72.75,38,4,5.55,clear sky
